customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,signup_date,churn_date,random_col
1047-RNXZV,Male,0.0,No,No,43.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,876.15,No,2020-06-22,2023-01-29,4167
3541-ZNUHK,Female,0.0,Yes,Yes,110,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,85.1,4600.95,No,2021-06-21,,8490
8450-JOVAH,Male,0.0,Yes,Yes,2.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.7,113.55,Yes,2020-03-28,2021-12-14,8834
8725-JEDFD,Male,,No,,,Yes,,,No,No,No,,,No,,,,,,No,2022-08-20,,6063
7562-UXTPG,Female,0.0,No,No,13.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,886.7,No,2019-08-13,,7617
8071-SBTRN,Female,0.0,No,No,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,111.15,7737.55,No,2019-06-03,,3221
1113-IUJYX,Female,0.0,Yes,No,14.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,105.95,1348.9,Yes,2022-04-16,2023-04-01,8814
6668-CNMFP,Female,0.0,Yes,Yes,19.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),89.35,1686.85,No,2019-05-11,,5261
5626-MGTUK,Female,0.0,No,No,20.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.1,1879.25,No,2023-08-02,,7224
5681-LLOEI,Male,0.0,Yes,Yes,43.0,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),91.25,4013.8,No,2021-09-18,,3361
8212-DJRCH,Male,0.0,Yes,Yes,  5.0 ,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,90.35,434.5,No,2022-04-10,2024-11-22,2555
4323-OHFOW,Female,1.0,Yes,No,70.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),105.55,7195.35,No,2020-11-27,,5795
4933-BSAIP,Female,0.0,Yes,No,40.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.1,780.1,No,2021-08-27,,5701
2030-BTZRO,Male,0.0,Yes,Yes,6.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.4,107.6,No,2019-06-09,,6144
1116-DXXDF,Male,0.0,No,No,39.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,100.45,3801.7,No,2023-01-28,,8271
9274-CNFMO,Male,1.0,Yes,No,4.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.95,308.7,Yes,2021-06-22,,7944
7758-XKCBS,Male,0.0,No,No,15.0,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.7,438.25,Yes,2021-01-17,,3715
8992-JQYUN,Male,0.0,Yes,No,1.0,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,50.35,Yes,2023-08-11,,5194
6563-VNPMN,Female,1.0,No,No,45.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),85.7,3778.1,No,2020-03-31,2021-09-05,1767
0617-AQNWT,,,Yes,,64.0,,,,Yes,No,Yes,Yes,,Yes,,No,,47.85,,Yes,2020-03-08,2020-09-21,8078
2267-WTPYD,Female,1.0,Yes,No,57.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),94.0,5438.95,No,2023-06-11,,2218
0270-THENM,Male,0.0,Yes,Yes,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.85,5102.35,No,2023-11-16,,1623
2446-PLQVO,Male,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,Yes,2023-12-26,,5682
4707-MAXGU,Male,0.0,Yes,No,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.85,1872.2,No,2021-08-07,,9291
2710-WYVXG,Female,0.0,No,No,3.0,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,71.1,213.35,No,2020-06-06,,4386
3005-NFMTA,Male,1.0,No,No,55.0,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.8,5617.75,Yes,2023-09-14,,2669
6300-BWMJX,Female,0.0,Yes,No,  59.0 ,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,93.35,5386.5,No,2023-04-04,,2658
8784-CGILN,Female,0.0,No,No,18.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.85,1776.95,Yes,2020-08-24,2021-06-05,8528
5389-FFVKB,Male,1.0,Yes,No,32.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.3,2483.05,Yes,2019-10-20,,6943
7009-LGECI,Female,0.0,No,No,122,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),50.55,235.65,No,2022-01-12,,5451
8444-WRIDW,Female,1.0,No,No,66.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.45,5224.35,Yes,2020-10-14,,9345
5022-KVDQT,,,No,,,Yes,Yes,,No,No,Yes,,,No,,,Electronic check,81.3,2272.8,No,2024-01-24,2025-10-04,1942
7976-CICYS,Male,0.0,No,No,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.7,83.75,No,2023-11-05,,6546
1036-GUDCL,Male,0.0,Yes,Yes,60.0,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),79.05,4663.4,No,2020-07-09,,4237
2005-DWQZJ,Female,0.0,Yes,Yes,8.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.05,201.7,No,2023-08-30,2024-12-30,3100
8148-WOCMK,Male,0.0,Yes,Yes,8.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.6,125,No,2022-08-30,2023-09-18,9264
7815-PDTHL,Male,0.0,No,No,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.2,684.4,No,2022-11-03,,9610
9451-LPGOO,Male,0.0,No,No,-5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.8,620.35,Yes,2022-05-14,,8511
9173-IVZVP,Female,0.0,Yes,Yes,53.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.9,1146.05,No,2023-02-08,,2335
9129-UXERG,Female,1.0,No,No,18.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.6,1806.35,No,2022-10-27,,7500
3635-JBPSG,Female,0.0,No,No,15.0,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,38.8,603,No,2023-01-27,,4225
7964-ZRKKG,Male,0.0,Yes,No,67.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),88.4,5798.3,No,2020-11-01,,4418
5868-YWPDW,Male,1.0,Yes,No,100,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.2,519.15,Yes,2019-05-14,,2743
6229-LSCKB,Male,1.0,No,No,6.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.7,497.6,No,2022-12-13,,6298
2025-JKFWI,Male,0.0,No,No,13.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.0,1301.7,Yes,2019-06-29,,8714
4078-SAYYN,Female,0.0,No,No,11.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.75,1129.75,Yes,2020-11-01,,3088
1724-IQWNM,Male,0.0,No,Yes,124,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.3,19.3,No,2020-01-30,,5837
  8217-QYOHV  ,  Male  ,0.0,  No  ,  No  ,  5.0  ,  Yes  ,  No  ,  DSL  ,  Yes  ,  No  ,  No  ,  Yes  ,  No  ,  No  ,  Month-to-month  ,  Yes  ,  Mailed check  ,55.75,  266.95  ,  No  ,  2022-05-30  ,    ,  6829  
5546-QUERU,Male,0.0,No,No,13.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.95,257,No,2021-04-06,2022-03-13,6674
9940-HPQPG,Female,0.0,Yes,No,123,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.75,865.8,Yes,2023-03-24,,3348
6897-UUBNU,Male,0.0,No,No,29.0,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,89.65,2623.65,No,2019-09-10,2019-03-29,1259
6127-IYJOZ,Male,1.0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,45.85,No,2021-11-29,2023-01-12,8460
6618-RYATB,Female,0.0,No,No,1.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.55,79.55,Yes,2023-06-01,2025-02-12,6369
8930-XOTDP,Female,0.0,Yes,Yes,18.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.95,1082.8,No,2020-12-16,2020-03-03,7339
5916-QEWPT,,,Yes,,,,,,No,No,Yes,,,Yes,,,,,,No,2021-12-15,,5786
5060-TQUQN,,,Yes,,,Yes,,,No,Yes,No,,,No,Month-to-month,,Bank transfer (automatic),,2570.2,No,2024-02-05,,4474
0531-XBKMM,Male,0.0,No,Yes,  66.0 ,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),65.7,4378.9,No,2023-12-15,,3265
8465-SBRXP,Male,0.0,Yes,Yes,  38.0 ,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),94.9,3616.25,No,2022-02-13,,6934
2408-PSJVE,Male,0.0,Yes,Yes,44.0,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.9,2924.05,No,2023-03-16,2022-04-20,8482
9079-YEXQJ,Female,0.0,No,No,54.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,111.1,6014.85,Yes,2022-06-24,,3925
9700-ZCLOT,Male,0.0,No,No,2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,32.7,No,2021-02-15,,1216
8738-JOKAR,Female,0.0,No,No,42.0,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,67.7,2882.25,No,2019-05-08,,2400
4534-WGCIR,Female,0.0,Yes,Yes,58.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,1509.9,No,2019-02-10,2019-05-22,6212
1930-WNXSB,Male,0.0,Yes,Yes,58.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.85,5305.05,No,2021-09-27,,3116
2685-SREOM,Female,0.0,Yes,Yes,25.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,2368.4,Yes,2019-08-18,,8327
3508-CFVZL,Female,0.0,No,No,84,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,111.3,7985.9,No,2024-03-04,,3444
  0402-CQAJN  ,  Female  ,0.0,  No  ,  No  ,  37.0  ,  Yes  ,  Yes  ,  Fiber optic  ,  No  ,  Yes  ,  Yes  ,  No  ,  Yes  ,  Yes  ,  Month-to-month  ,  Yes  ,  Bank transfer (automatic)  ,101.9,  3545.35  ,  Yes  ,  2021-04-01  ,  2022-06-06  ,  5443  
6692-UDPJC,Female,0.0,Yes,Yes,14.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.65,1301,Yes,2023-10-10,,3039
1273-MTETI,Female,1.0,No,No,4.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.85,372.45,Yes,2024-02-13,2025-11-26,5090
0657-DOGUM,Female,0.0,Yes,No,48.0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.6,2985.25,No,2024-01-25,,7104
5480-HPRRX,Female,1.0,No,No,3.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.3,77.75,Yes,2021-05-21,,8161
8792-AOROI,Female,0.0,Yes,No,-2,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,65.5,564.35,No,2019-03-04,,7656
0295-PPHDO,Male,0.0,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,95.45,Yes,2021-12-07,,5565
5146-YYFRZ,,0.0,No,,,,,,No internet service,No internet service,No internet service,No internet service,,No internet service,Two year,,,,1311.75,No,2019-11-27,,5113
1195-OIYEJ,Male,0.0,No,No,13.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.1,1135.7,Yes,2019-07-03,,3929
5906-CVLHP,Female,0.0,Yes,Yes,45.0,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.15,2319.8,Yes,2020-05-27,,9889
3452-SRFEG,Male,0.0,No,No,49.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,3720.35,No,2023-11-24,2023-06-10,7600
4070-OKWVH,Female,0.0,Yes,No,52.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),94.6,5025.8,No,2023-10-21,,9018
5297-MDOIR,Female,0.0,Yes,No,63.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),81.15,5224.5,No,2019-12-06,2022-05-12,7656
6369-MCAKO,Female,0.0,Yes,Yes,68.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6185.8,No,2024-04-16,,1783
4926-UMJZD,Female,0.0,Yes,No,31.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.2,1498.55,No,2022-09-08,2023-09-09,3386
6848-HJTXY,Female,0.0,Yes,No,64.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.45,1208.6,No,2020-04-04,,5143
6341-AEVKX,Female,0.0,Yes,No,62.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.3,6613.65,No,2020-11-20,,3832
4501-EQDRN,Female,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.7,69.7,Yes,2020-01-24,,9175
2990-HWIML,,,No,,,,,,No,No,No,No,,Yes,,,,,,Yes,2020-03-09,,5425
0682-USIXD,,,Yes,,,,,,No,No,No,,,No,,,,,,No,2024-02-04,,2982
6976-BWGLQ,Female,0.0,Yes,Yes,72.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.2,1787.35,No,2020-04-24,2021-02-25,6380
7078-NVFAM,Female,0.0,Yes,Yes,32.0,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,35.15,1051.05,No,2020-06-21,,4405
8065-QBYTO,Female,1.0,No,No,71.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),99.65,7181.25,No,2024-03-20,,2151
  2133-TSRRM  ,  Female  ,0.0,  No  ,  Yes  ,  34.0  ,  Yes  ,  No  ,  Fiber optic  ,  Yes  ,  Yes  ,  Yes  ,  No  ,  Yes  ,  Yes  ,  Month-to-month  ,  Yes  ,  Bank transfer (automatic)  ,105.35,  3688.6  ,  No  ,  2024-02-24  ,    ,  9521  
7384-GHBPI,Male,0.0,Yes,No,3.0,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.15,99.75,Yes,2024-05-23,,9508
7603-USHJS,Male,0.0,No,Yes,12.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.75,871.4,Yes,2021-10-25,2023-01-06,7983
7234-FECYN,Female,1.0,No,No,8.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.35,780.5,Yes,2023-07-02,,3827
2511-ALLCS,Female,0.0,Yes,Yes,35.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.3,821.6,No,2021-09-06,,8490
3191-CSNMG,Female,0.0,Yes,Yes,3.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.7,239.45,No,2022-04-28,,3593
7952-OBOYL,Male,0.0,No,No,3.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,89.85,244.45,No,2022-10-29,,8914
7470-DYNOE,Male,0.0,No,No,53.0,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,61.1,3357.9,No,2019-10-27,2021-03-05,8956
7853-OETYL,Female,0.0,Yes,No,4.0,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,29.05,129.6,No,2024-04-23,,2540
1545-ACTAS,Female,0.0,Yes,Yes,48.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.7,4977.2,No,2021-01-07,,3833
5876-HZVZM,Female,0.0,Yes,Yes,6.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),55.9,365.35,Yes,2024-01-04,,7292
1400-MMYXY,Male,1.0,Yes,No,3.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,334.65,Yes,2020-07-04,2020-10-28,3106
5126-RCXYW,Male,0.0,Yes,Yes,54.0,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),46.0,2424.05,No,2022-11-06,2024-11-10,8224
3085-QUOZK,Female,0.0,No,No,1.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.95,43.95,Yes,2019-03-29,,7110
2363-BJLSL,Male,0.0,No,No,62.0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.4,4981.15,No,2024-05-05,2023-10-07,3038
1956-YIFGE,Male,0.0,Yes,Yes,22.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.05,2090.25,No,2020-06-12,,7981
3926-CUQZX,Male,0.0,No,No,-2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.1,45.1,Yes,2020-06-10,,1390
  7921-LMDFQ  ,  Male  ,1.0,  No  ,  No  ,  51.0  ,  Yes  ,  No  ,  Fiber optic  ,  No  ,  No  ,  Yes  ,  No  ,  Yes  ,  Yes  ,  One year  ,  Yes  ,  Bank transfer (automatic)  ,94.0,  4905.75  ,  No  ,  2020-05-18  ,  2021-03-12  ,  4455  
2925-MXLSX,Female,0.0,No,No,30.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),68.95,2038.7,No,2022-11-28,2022-11-14,2605
5820-PTRYM,,,Yes,,,,,,Yes,Yes,Yes,,,No,,,Credit card (automatic),,,No,2021-04-29,2021-11-18,1000
9609-BENEA,Male,0.0,Yes,No,35.0,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,69.0,2441.7,No,2023-08-17,,7671
6211-WHMYA,Female,1.0,No,No,64.0,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,43.85,2751,No,2022-10-11,,2374
4459-BBGHE,Male,0.0,No,Yes,ten,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.5,1307.8,No,2021-05-15,2020-05-25,7247
9945-PSVIP,Female,0.0,Yes,Yes,25.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.7,383.65,No,2022-10-13,2025-10-25,1678
1041-RXHRA,Female,0.0,No,No,41.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.25,2868.05,Yes,2022-01-19,,9024
1750-CSKKM,Male,0.0,No,Yes,9.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,55.35,449.75,Yes,2019-02-06,,9799
9108-EJFJP,Female,0.0,Yes,No,1.0,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,53.55,53.55,No,2020-04-02,,3852
0530-IJVDB,Male,0.0,No,Yes,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.6,7882.5,No,2019-02-08,2019-09-27,5375
0508-SQWPL,Female,0.0,Yes,Yes,57.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.1,1087.7,No,2021-12-15,,6595
2215-ZAFGX,Male,0.0,No,No,9.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.5,791.7,No,2022-02-25,,6307
8213-TAZPM,Female,0.0,Yes,Yes,69.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.75,7493.05,No,2023-09-03,,1241
7142-HVGBG,Male,1.0,Yes,No,43.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.0,4414.3,Yes,2021-10-27,,9811
1304-SEGFY,Female,0.0,Yes,No,72.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,97.85,6841.3,No,2024-01-08,,9414
7242-EDTYC,Male,0.0,No,Yes,44.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,819.95,No,2021-12-02,2023-06-16,5380
2904-GGUAZ,Female,0.0,Yes,No,72.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.05,6052.25,No,2024-03-14,,5989
8267-ZNYVZ,Female,0.0,Yes,No,,,,,Yes,No,Yes,Yes,,Yes,,,,,,Yes,2020-05-06,,2529
5136-GFPMB,Male,0.0,No,No,54.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,4869.5,No,2024-05-30,2024-01-21,7734
2595-KIWPV,Male,0.0,No,Yes,27.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,509.3,No,2023-04-28,,5630
5243-SAOTC,Male,0.0,No,No,54.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,4308.25,No,2021-04-25,,3554
9398-MMQTO,Male,0.0,No,No,3.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.45,221.1,No,2024-02-07,2026-05-27,3763
7619-PLRLP,Female,0.0,Yes,No,53.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),74.1,3833.95,No,2022-10-28,2025-07-27,1737
6457-GIRWB,Male,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,Yes,2022-10-19,2022-12-06,8099
6508-NJYRO,,0.0,Yes,,,,,,No internet service,No internet service,No internet service,No internet service,,No internet service,,,,,294.95,No,2019-03-04,,1565
1450-SKCVI,Female,0.0,No,No,56.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,4092.85,Yes,2020-04-09,,6070
4710-NKCAW,Male,0.0,Yes,Yes,5.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),64.4,316.9,No,2020-04-05,,8331
5306-BVTKJ,Male,0.0,Yes,Yes,48.0,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),55.8,2651.2,No,2019-07-07,2020-11-15,1471
0357-NVCRI,Female,0.0,No,Yes,25.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,471.7,No,2021-06-30,,2367
5570-PTWEH,Female,0.0,Yes,No,3.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.15,216.75,Yes,2019-11-27,,7860
2371-KFUOG,Male,0.0,No,No,58.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),99.15,5720.95,No,2021-12-21,,8415
0463-ZSDNT,Male,0.0,No,No,10.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.75,503.25,No,2019-06-06,2021-10-10,1730
6502-MJQAE,Male,0.0,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes,2019-03-06,2022-01-27,3387
6257-DTAYD,Male,0.0,Yes,No,71.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),104.15,7365.3,No,2020-03-21,,6456
4616-ULAOA,Female,0.0,Yes,Yes,65.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.8,7245.9,No,2021-11-12,,5870
